manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_capacity,body_type,has_warranty,drivetrain,price_usd,is_exchangeable
LADA,Vesta,automatic,grey,64400,2017,gasoline,False,1.6,sedan,False,front,8200.0,False
LADA,Largus,mechanical,silver,78932,2014,gasoline,False,1.6,universal,False,front,7066.3,False
LADA,Vesta,mechanical,brown,46000,2018,gasoline,False,1.6,universal,False,front,10600.0,False
LADA,Largus,mechanical,black,30500,2017,gasoline,False,1.6,universal,True,front,8900.0,False
LADA,Vesta,automatic,red,35460,2018,gasoline,False,1.8,universal,False,front,11450.0,True
LADA,Vesta,mechanical,red,0,2019,gasoline,False,1.6,universal,False,front,12804.7,False
LADA,XRAY,mechanical,orange,0,2019,gasoline,False,1.8,suv,False,front,12928.0,False
LADA,Vesta,automatic,brown,55378,2018,gasoline,False,1.8,universal,False,front,11300.0,True
LADA,Vesta,automatic,orange,7610,2018,gasoline,False,1.8,universal,False,front,12900.0,True
LADA,Vesta,mechanical,blue,18000,2018,gasoline,False,1.8,universal,False,front,12500.0,False
LADA,Vesta,mechanical,black,75000,2018,gasoline,False,1.8,universal,False,front,11450.0,True
LADA,XRAY,mechanical,brown,40000,2018,gasoline,False,1.6,hatchback,False,front,9900.0,False
LADA,4x4,mechanical,grey,15228,2017,gasoline,False,1.7,suv,False,all,6615.76,False
LADA,XRAY,automatic,other,40000,2017,gasoline,False,1.8,suv,False,front,9950.0,True
LADA,4x4,mechanical,black,9000,2017,gasoline,False,1.7,suv,False,all,7499.0,False
LADA,Priora,mechanical,silver,115000,2008,gasoline,False,1.6,sedan,False,front,3000.0,False
LADA,Priora,mechanical,black,73000,2011,gasoline,False,1.6,hatchback,False,front,3800.0,False
LADA,Vesta,automatic,red,38000,2018,gasoline,False,1.8,universal,False,front,12999.0,False
LADA,Vesta,mechanical,orange,13000,2019,gasoline,False,1.8,universal,False,front,13300.0,False
LADA,Priora,mechanical,white,106600,2015,gasoline,False,1.6,sedan,False,front,5200.0,True
LADA,Priora,mechanical,grey,320552,2008,gasoline,False,1.6,sedan,False,front,2850.0,False
LADA,Vesta,automatic,black,42500,2018,gasoline,False,1.8,universal,True,front,11619.08,False
LADA,Vesta,mechanical,grey,15500,2018,gasoline,False,1.6,universal,False,front,10433.45,False
LADA,Priora,mechanical,silver,76000,2009,gasoline,False,1.6,sedan,False,front,3250.0,False
LADA,4x4,mechanical,blue,110000,2014,gasoline,False,1.7,suv,False,all,4850.0,True
LADA,Vesta,mechanical,white,53000,2017,gasoline,False,1.6,sedan,False,front,8300.0,False
LADA,Vesta,mechanical,silver,25000,2018,gasoline,False,1.6,universal,False,front,8800.0,False
LADA,Largus,mechanical,other,135350,2015,gasoline,False,1.6,van,False,front,6500.0,False
LADA,Vesta,automatic,black,94000,2017,gasoline,False,1.8,sedan,False,front,8000.0,True
LADA,Granta,mechanical,other,43524,2012,gasoline,False,1.6,sedan,False,front,5400.0,True
LADA,111,mechanical,other,256000,1986,gasoline,False,1.6,sedan,False,rear,420.0,True
LADA,Granta,mechanical,red,0,2019,gasoline,False,1.6,liftback,False,front,7806.13,False
LADA,XRAY,automatic,red,75000,2017,gasoline,False,1.8,hatchback,False,front,8536.46,False
LADA,4x4,mechanical,blue,131000,2016,gasoline,False,1.7,suv,False,all,4900.0,False
LADA,Vesta,mechanical,brown,49200,2018,gasoline,False,1.6,universal,False,front,10700.0,True
LADA,111,mechanical,red,123456,1977,gasoline,False,1.1,sedan,False,rear,120.0,False
LADA,Kalina,mechanical,black,71000,2012,gasoline,False,1.6,hatchback,False,front,4400.0,False
LADA,4x4,mechanical,green,1111,1982,gasoline,False,1.6,suv,False,all,1400.0,True
LADA,Priora,mechanical,silver,170000,2008,gasoline,False,1.6,sedan,False,front,3450.0,True
LADA,Vesta,mechanical,grey,3150,2019,gasoline,False,1.6,sedan,False,front,11500.0,False
LADA,XRAY,automatic,black,2000,2019,gasoline,False,1.8,hatchback,True,front,11500.0,True
LADA,Largus,mechanical,silver,160000,2014,gasoline,False,1.6,van,False,front,4000.0,False
LADA,Vesta,mechanical,grey,15700,2018,gasoline,False,1.6,universal,False,front,10907.71,True
LADA,Kalina,mechanical,other,198500,2006,gasoline,False,1.6,sedan,False,front,1290.0,False
LADA,Kalina,mechanical,grey,19000,2015,gasoline,False,1.5,universal,False,front,7000.0,False
LADA,Kalina,mechanical,black,25997,2017,gasoline,False,1.6,universal,False,front,6876.6,True
LADA,Kalina,mechanical,grey,70000,2015,gasoline,False,1.6,hatchback,False,front,4742.47,False
LADA,Vesta,automatic,red,19800,2017,gasoline,False,1.6,sedan,False,front,9250.0,False
LADA,Priora,mechanical,black,160000,2009,gasoline,False,1.6,hatchback,False,front,3300.0,False
LADA,Kalina,mechanical,silver,94000,2014,gasoline,False,1.6,universal,False,front,5000.0,False
LADA,Largus,mechanical,white,195000,2014,gasoline,False,1.6,van,False,front,4000.0,False
LADA,Granta,mechanical,black,71000,2013,gasoline,False,1.6,sedan,False,front,3500.0,False
LADA,Granta,mechanical,blue,112721,2013,gasoline,False,1.6,sedan,False,front,4078.54,False
LADA,Granta,mechanical,grey,92,2012,gasoline,False,1.6,sedan,False,front,3936.26,True
LADA,Vesta,mechanical,grey,151163,2016,gasoline,False,1.6,sedan,False,front,6924.03,True
LADA,Vesta,mechanical,grey,44000,2018,gasoline,False,1.6,universal,False,front,9890.0,False
LADA,Vesta,mechanical,orange,47000,2018,gasoline,False,1.6,universal,False,front,11026.27,False
LADA,Vesta,automatic,orange,50000,2018,gasoline,False,1.8,hatchback,False,front,12000.0,False
LADA,Vesta,mechanical,black,90000,2016,gasoline,False,1.6,sedan,False,front,8500.0,False
LADA,Largus,mechanical,white,85000,2015,gasoline,False,1.6,universal,False,front,7400.0,False
LADA,111,mechanical,red,359000,1995,gasoline,False,1.5,hatchback,False,front,474.25,False
LADA,Vesta,mechanical,brown,17120,2018,gasoline,False,1.8,universal,False,front,10950.0,False
LADA,XRAY,mechanical,red,17000,2018,gasoline,False,1.8,hatchback,False,front,12850.0,False
LADA,Vesta,mechanical,silver,0,2019,gas,True,1.6,sedan,False,front,13800.0,False
LADA,XRAY,mechanical,silver,22500,2018,gasoline,False,1.8,hatchback,False,front,10000.0,True
LADA,Largus,mechanical,grey,200000,2018,gasoline,False,1.6,van,False,front,6800.0,False
LADA,112,mechanical,silver,240000,2005,gasoline,False,1.6,hatchback,False,front,1090.77,True
LADA,110,mechanical,other,12345,1990,gasoline,False,1.3,sedan,False,rear,400.0,True
LADA,111,mechanical,other,133000,2000,gasoline,False,1.5,universal,False,front,1200.0,False
LADA,110,mechanical,green,123456,2009,gasoline,False,1.6,sedan,False,front,1750.0,False
LADA,Vesta,mechanical,silver,13000,2018,gasoline,False,1.8,universal,False,front,12799.96,False
LADA,Vesta,automatic,red,8500,2018,gasoline,False,1.8,universal,False,front,13700.0,False
LADA,Priora,mechanical,other,97000,2012,gasoline,False,1.6,universal,False,front,4100.0,False
LADA,Vesta,mechanical,white,0,2019,gas,True,1.6,sedan,False,front,12500.0,False
LADA,Vesta,mechanical,white,40000,2017,gasoline,False,1.6,sedan,True,front,9900.0,False
LADA,Vesta,mechanical,red,15000,2018,gasoline,False,1.6,sedan,False,front,9000.0,False
LADA,Vesta,mechanical,silver,35000,2018,gasoline,False,1.6,sedan,False,front,10148.91,False
LADA,4x4,mechanical,blue,25800,1981,gasoline,False,1.6,suv,False,all,379.4,True
LADA,4x4,mechanical,white,60000,1995,gasoline,False,1.7,suv,False,all,1300.0,False
LADA,Vesta,mechanical,orange,63081,2018,gasoline,False,1.8,universal,False,front,10860.29,True
LADA,Vesta,mechanical,orange,47900,2018,gasoline,False,1.6,universal,False,front,11239.69,True
LADA,Vesta,mechanical,silver,40000,2018,gasoline,False,1.6,universal,False,front,8773.12,False
LADA,Vesta,mechanical,white,109000,2017,gas,True,1.6,sedan,False,front,7999.0,False
LADA,Vesta,automatic,brown,50000,2017,gasoline,False,1.8,sedan,False,front,9500.0,False
LADA,4x4,mechanical,silver,66480,2006,gasoline,False,1.7,suv,False,all,4000.0,False
LADA,Largus,mechanical,grey,134000,2014,gas,True,1.6,universal,False,front,6500.0,False
LADA,Vesta,mechanical,red,26000,2018,gasoline,False,1.8,universal,False,front,12415.82,False
LADA,4x4,mechanical,yellow,20000,1979,gasoline,False,1.6,suv,False,all,450.0,True
LADA,XRAY,mechanical,red,20792,2016,gasoline,False,1.8,hatchback,False,front,9300.0,False
LADA,Vesta,mechanical,brown,22500,2018,gasoline,False,1.6,universal,False,front,11974.77,False
LADA,Vesta,automatic,other,66000,2017,gasoline,False,1.8,sedan,False,front,10300.0,False
LADA,Vesta,mechanical,grey,69000,2017,gasoline,False,1.6,sedan,False,front,7500.0,False
LADA,XRAY,automatic,white,135000,2016,gasoline,False,1.8,hatchback,False,front,7500.0,False
LADA,4x4,mechanical,red,50000,1997,gasoline,False,1.7,pickup,False,all,1000.0,False
LADA,Granta,mechanical,red,125000,2013,gasoline,False,1.6,sedan,False,front,4000.0,True
LADA,Vesta,automatic,other,2300,2018,gasoline,False,1.8,sedan,False,front,11300.0,False
LADA,Largus,mechanical,white,99000,2016,gasoline,False,1.6,universal,False,front,8600.0,False
LADA,Granta,mechanical,white,65000,2017,gasoline,False,1.6,sedan,False,front,4500.0,False
LADA,4x4,mechanical,silver,120000,2010,gasoline,False,1.7,suv,False,all,4100.0,False
LADA,Vesta,mechanical,white,0,2019,gas,True,1.6,sedan,False,front,12150.0,False
LADA,Largus,mechanical,other,206000,2015,gasoline,False,1.6,universal,False,front,6400.0,False
LADA,Largus,mechanical,white,148370,2017,gasoline,False,1.6,universal,False,front,3272.31,False
LADA,4x4,mechanical,blue,44000,2015,gasoline,False,1.7,suv,False,all,5500.0,False
LADA,Vesta,mechanical,red,29000,2018,gasoline,False,1.8,universal,False,front,13500.0,False
LADA,4x4,mechanical,green,60000,2006,gasoline,False,1.7,suv,False,all,6000.0,True
LADA,4x4,mechanical,grey,8957,2018,gasoline,False,1.7,suv,False,front,7100.0,False
LADA,XRAY,mechanical,black,37591,2016,gasoline,False,1.6,hatchback,False,front,8500.0,False
LADA,Largus,mechanical,silver,15000,2014,gasoline,False,1.6,van,False,front,7200.0,False
LADA,Vesta,mechanical,white,44000,2017,gasoline,False,1.6,universal,False,front,10950.0,False
LADA,Granta,mechanical,grey,50100,2016,gasoline,False,1.6,liftback,False,front,7900.0,False
LADA,Largus,mechanical,silver,199869,2016,gasoline,False,1.6,minivan,False,front,7100.0,False
LADA,Vesta,automatic,red,55000,2017,gasoline,False,1.6,sedan,False,front,9247.84,True
LADA,Kalina,mechanical,silver,81000,2011,gasoline,False,1.6,universal,False,front,2900.0,False
LADA,Granta,mechanical,white,38000,2016,gasoline,False,1.6,sedan,False,front,6600.0,False
LADA,Kalina,mechanical,silver,53000,2015,gasoline,False,1.6,universal,False,front,7000.0,False
LADA,Granta,automatic,black,71000,2013,gasoline,False,1.6,sedan,False,front,4200.0,False
LADA,Vesta,mechanical,red,15000,2019,gasoline,False,1.6,sedan,False,front,12804.7,False
LADA,Vesta,mechanical,brown,10000,2019,gasoline,False,1.8,universal,False,front,13278.95,False
LADA,Vesta,mechanical,grey,20000,2018,gasoline,False,1.6,universal,False,front,12000.0,False
LADA,Largus,mechanical,other,30000,2019,gasoline,False,1.6,universal,False,front,9250.0,False
LADA,Granta,mechanical,silver,25000,2018,gasoline,False,1.6,liftback,False,front,8536.46,False
LADA,Vesta,mechanical,red,8000,2019,gasoline,False,1.6,sedan,False,front,11856.21,False
LADA,XRAY,mechanical,red,1550,2019,gasoline,False,1.6,hatchback,False,front,9959.2,False
LADA,Priora,mechanical,grey,155000,2013,gasoline,False,1.6,sedan,False,front,6000.0,False
LADA,Largus,mechanical,silver,110000,2014,gasoline,False,1.6,universal,False,front,7000.0,False
LADA,Vesta,mechanical,black,45000,2018,gasoline,False,1.6,universal,False,front,11000.0,False
LADA,Vesta,mechanical,red,23900,2017,gasoline,False,1.6,sedan,False,front,10300.0,False
LADA,Granta,mechanical,white,86000,2014,gasoline,False,1.6,sedan,False,front,5000.0,False
LADA,Granta,mechanical,brown,12500,2019,gasoline,False,1.6,liftback,False,front,7700.0,False
LADA,Priora,mechanical,blue,43000,2014,gasoline,False,1.6,hatchback,False,front,6000.0,False
LADA,Vesta,mechanical,brown,24000,2016,gasoline,False,1.6,sedan,False,front,9000.0,False
LADA,XRAY,mechanical,silver,9000,2019,gasoline,False,1.6,hatchback,False,front,10500.0,True
LADA,Largus,mechanical,grey,170000,2014,gasoline,False,1.6,van,False,front,5600.0,False
LADA,XRAY,automatic,silver,11600,2018,gasoline,False,1.8,hatchback,False,front,9950.0,False
LADA,XRAY,mechanical,silver,35000,2016,gasoline,False,1.6,hatchback,False,front,10670.59,False
LADA,Priora,mechanical,silver,40000,2012,gasoline,False,1.6,hatchback,False,front,3800.0,True
LADA,Priora,mechanical,silver,87000,2008,gasoline,False,1.6,sedan,False,front,3600.0,False
LADA,Largus,mechanical,brown,71000,2017,gasoline,False,1.6,van,False,front,7170.63,False
LADA,XRAY,mechanical,brown,10000,2018,gasoline,False,1.6,hatchback,False,front,11144.84,False
LADA,Granta,mechanical,black,24000,2019,gas,True,1.6,hatchback,False,front,7000.0,True
LADA,Largus,mechanical,brown,105000,2017,gasoline,False,1.6,universal,False,front,8868.44,False
LADA,XRAY,mechanical,silver,32000,2017,gasoline,False,1.6,universal,False,front,9247.84,False
LADA,Largus,mechanical,brown,2000,2018,gasoline,False,1.6,universal,False,front,9000.0,False
LADA,Granta,mechanical,silver,49000,2013,gasoline,False,1.6,sedan,False,front,5600.0,True
LADA,Priora,mechanical,other,133000,2010,gasoline,False,1.6,hatchback,False,front,3485.73,False
LADA,Largus,mechanical,blue,120000,2017,gasoline,False,1.6,universal,False,front,2888.0,False
Dodge,Dart,automatic,blue,104000,2012,gasoline,False,1.4,sedan,False,front,10500.0,False
Dodge,Stratus,automatic,green,220000,2003,gas,True,2.4,sedan,False,front,2371.23,False
Dodge,Grand Caravan,automatic,red,170000,2017,gasoline,False,3.6,minivan,False,front,27000.0,False
Dodge,Stratus,mechanical,grey,234567,2003,gasoline,False,2.4,coupe,False,front,3250.0,True
Dodge,Caravan,automatic,white,402336,2001,gas,True,3.3,minivan,False,front,4000.0,False
Dodge,Caravan,automatic,blue,248000,2005,gas,True,2.4,minivan,False,front,3999.0,False
Dodge,Caravan,automatic,other,360000,1998,gasoline,False,2.4,minivan,False,front,1700.0,True
Dodge,Intrepid,automatic,red,200000,1999,gasoline,False,2.7,sedan,False,front,2600.0,True
Dodge,Dart,automatic,red,115000,2012,gasoline,False,2.0,sedan,False,front,11200.0,False
Dodge,Intrepid,automatic,black,321869,2002,gasoline,False,3.5,sedan,False,front,3000.0,False
Dodge,Caliber,automatic,silver,180000,2007,gasoline,False,2.0,hatchback,False,front,6699.0,False
Dodge,Intrepid,automatic,black,321869,1999,gasoline,False,2.7,sedan,False,front,3000.0,True
Dodge,Neon,mechanical,orange,370149,2005,gasoline,False,2.0,sedan,False,front,2500.0,True
Dodge,Neon,automatic,other,178000,2005,gasoline,False,2.0,sedan,False,front,2350.0,False
Dodge,Magnum,automatic,red,312457,2004,gasoline,False,2.7,universal,False,rear,6900.0,False
Dodge,Avenger,automatic,red,286549,2007,gasoline,False,2.7,sedan,False,front,5990.0,True
Dodge,Caliber,mechanical,other,200500,2007,gasoline,False,1.8,hatchback,False,front,5500.0,False
Dodge,Neon,automatic,silver,170000,2004,gasoline,False,2.0,sedan,False,front,2050.0,False
Dodge,Grand Caravan,automatic,white,73000,2017,gasoline,False,3.6,minivan,False,front,23750.0,True
Dodge,Caravan,automatic,green,371758,1999,gasoline,False,3.3,minivan,False,front,1600.0,True
Dodge,Caliber,automatic,silver,191512,2010,gasoline,False,2.0,hatchback,False,front,7950.0,True
Dodge,Caravan,automatic,silver,257973,1999,gasoline,False,2.4,minivan,False,front,2690.0,True
Dodge,Caravan,automatic,blue,300000,2002,gas,True,3.3,minivan,False,front,4400.0,False
Dodge,Caravan,automatic,silver,224094,2001,gas,True,2.4,minivan,False,front,3950.0,True
Dodge,Caravan,automatic,silver,280000,2001,gas,True,2.4,minivan,False,front,4100.0,False
Dodge,Caliber,automatic,silver,107826,2007,gasoline,False,2.0,hatchback,False,front,6000.0,True
Dodge,Intrepid,automatic,blue,230000,2002,gasoline,False,3.5,sedan,False,front,3500.0,True
Dodge,Caravan,automatic,green,300000,2001,gasoline,False,2.4,hatchback,False,front,3200.0,False
Dodge,Caravan,automatic,blue,267151,2001,gas,True,2.4,minivan,False,front,3600.0,False
Dodge,Caliber,automatic,blue,234964,2006,gasoline,False,2.0,hatchback,False,front,5300.0,True
Dodge,Stratus,mechanical,red,200000,1996,gasoline,False,2.0,sedan,False,front,1100.0,False
Dodge,Caravan,automatic,green,284000,1998,gasoline,False,2.4,minivan,False,front,2000.0,True
Dodge,Journey,automatic,silver,240000,2009,diesel,False,2.0,suv,False,front,9300.0,False
Dodge,Durango,automatic,black,65000,2011,gasoline,False,3.6,suv,False,all,19900.0,False
Dodge,Caliber,automatic,red,175000,2007,gasoline,False,2.0,hatchback,False,front,6300.0,True
Dodge,Caravan,automatic,grey,200,1999,gasoline,False,2.4,minivan,False,front,2650.0,True
Dodge,Caravan,automatic,white,229000,2004,gasoline,False,2.4,minivan,False,front,3690.0,True
Dodge,Grand Caravan,automatic,other,234,2002,gas,True,3.3,minivan,False,front,4900.0,True
Dodge,Grand Caravan,automatic,green,432914,1999,gasoline,False,3.3,minivan,False,front,2650.0,False
Dodge,Stratus,automatic,grey,220480,2004,gasoline,False,2.4,sedan,False,front,2600.0,True
Dodge,Caravan,mechanical,blue,300000,2000,gas,True,2.0,minivan,False,front,1800.0,True
Dodge,Caravan,automatic,other,506943,2002,gas,True,3.3,minivan,False,front,3999.0,True
Dodge,Stratus,automatic,silver,434523,2004,gasoline,False,2.4,sedan,False,front,3100.0,False
Dodge,Caravan,automatic,orange,380000,2004,gasoline,False,3.3,minivan,False,front,4700.0,True
Dodge,Caravan,automatic,other,300000,1999,gasoline,False,2.4,minivan,False,front,3300.0,True
Dodge,Stratus,automatic,black,250000,2001,gasoline,False,2.4,coupe,False,front,2800.0,False
Dodge,Stratus,automatic,silver,296119,2003,gasoline,False,2.4,sedan,False,front,2950.0,True
Dodge,Caravan,mechanical,green,370149,1998,gas,True,2.4,minivan,False,front,3500.0,False
Dodge,Caliber,automatic,other,191512,2006,gasoline,False,2.4,hatchback,False,front,5499.0,False
Dodge,Grand Caravan,automatic,yellow,263580,2001,gasoline,False,3.3,minivan,False,front,5250.0,False
Dodge,Journey,automatic,black,207000,2013,gas,True,2.4,universal,False,front,14800.0,True
Dodge,Caliber,automatic,other,193266,2007,gasoline,False,2.0,hatchback,False,front,5600.0,False
Dodge,Caravan,automatic,white,250000,1999,gasoline,False,2.4,minivan,False,front,2200.0,False
